Customer ID,first_purchase,last_purchase,total_orders,total_revenue,avg_basket,favourite_country,R_score,F_score,M_score,RFM_Score,Segment,recency,frequency,monetary,is_churned,customer_lifetime_days,churn_label
C10660,2020-01-10 07:08:48,2021-12-11 06:18:36,11,1732.7053151789373,157.51866501626702,United Kingdom,4,3,5,12,Loyal,20,11,1732.705315178937,0,700,Active
C10661,2020-02-12 02:01:59,2021-10-08 18:54:51,8,792.5368110456297,99.06710138070372,United Kingdom,2,2,3,7,Potential Loyalists,84,8,792.5368110456297,0,604,Active
C10662,2020-03-21 22:48:37,2021-12-01 15:54:46,12,934.6861640710666,77.89051367258888,United Kingdom,4,4,3,11,Loyal,30,12,934.6861640710666,0,619,Active
C10663,2020-02-19 02:44:20,2021-09-10 02:36:05,11,958.5240056266666,87.1385459660606,United Kingdom,2,3,3,8,At Risk,112,11,958.5240056266666,0,568,Active
C10664,2020-03-09 17:55:10,2021-10-30 21:04:14,11,733.9453342066473,66.7223031096952,United Kingdom,3,3,2,8,Loyal,62,11,733.9453342066473,0,600,Active
C10665,2020-07-02 13:12:10,2021-12-06 01:28:23,10,751.635953402501,75.1635953402501,United Kingdom,4,3,2,9,Loyal,25,10,751.635953402501,0,521,Active
C10666,2020-04-10 06:48:05,2021-12-11 23:49:31,10,1387.8002307888248,138.7800230788825,United Kingdom,4,3,5,12,Loyal,19,10,1387.8002307888248,0,610,Active
C10667,2020-03-23 02:35:26,2021-10-17 12:47:11,7,430.7749511698846,61.53927873855495,United Kingdom,2,1,1,4,Lost,75,7,430.7749511698846,0,573,Active
C10668,2020-01-09 01:49:17,2021-11-05 19:13:21,13,739.7139652707459,56.90107425159584,United Kingdom,3,4,2,9,Loyal,56,13,739.7139652707459,0,666,Active
C10669,2020-02-19 01:46:52,2021-12-28 00:48:11,15,976.8571638142423,65.12381092094948,United Kingdom,5,5,3,13,Loyal,3,15,976.8571638142424,0,677,Active
C10670,2020-01-19 16:19:15,2021-10-09 11:06:13,10,554.710595332613,55.471059533261304,United Kingdom,2,3,1,6,Potential Loyalists,83,10,554.710595332613,0,628,Active
C10671,2020-02-19 22:18:59,2021-11-01 12:35:35,8,543.8663475797324,67.98329344746655,United Kingdom,3,2,1,6,Potential Loyalists,60,8,543.8663475797324,0,620,Active
C10672,2020-01-06 15:47:10,2021-08-28 02:48:39,15,1264.7190538762038,84.31460359174692,United Kingdom,1,5,4,10,At Risk,125,15,1264.7190538762038,0,599,Active
C10673,2020-02-15 03:43:23,2021-12-08 15:08:29,13,1101.3724632999272,84.72095871537901,United Kingdom,4,4,4,12,Champions,23,13,1101.3724632999272,0,662,Active
C10674,2020-06-06 05:49:35,2021-08-17 14:00:45,6,1326.509000603461,221.08483343391015,United Kingdom,1,1,5,7,Potential Loyalists,136,6,1326.509000603461,0,437,Active
C10675,2020-02-22 05:24:36,2021-07-26 11:27:21,9,531.448581207626,59.04984235640289,United Kingdom,1,2,1,4,Lost,158,9,531.448581207626,0,520,Active
C10676,2020-02-07 20:28:38,2021-12-17 03:14:02,10,1207.1207328761177,120.71207328761177,United Kingdom,5,3,4,12,Loyal,14,10,1207.1207328761177,0,678,Active
C10677,2020-04-20 02:45:03,2021-12-14 04:36:13,8,1421.5555874870772,177.69444843588465,United Kingdom,4,2,5,11,Potential Loyalists,17,8,1421.5555874870772,0,603,Active
C10678,2020-03-12 01:59:16,2021-11-17 08:14:57,10,584.5630172238244,58.45630172238244,United Kingdom,3,3,2,8,Loyal,44,10,584.5630172238244,0,615,Active
C10679,2020-01-01 12:12:17,2021-05-13 17:39:28,9,1063.2223961836712,118.13582179818569,United Kingdom,1,2,4,7,Potential Loyalists,232,9,1063.2223961836712,1,498,Churned
C10680,2020-04-07 16:52:37,2021-12-26 17:49:47,11,1112.973348843025,101.1793953493659,United Kingdom,5,3,4,12,Loyal,5,11,1112.973348843025,0,628,Active
C10681,2020-03-17 11:02:20,2021-12-18 02:14:53,13,906.9702405738209,69.7669415826016,United Kingdom,5,4,3,12,Loyal,13,13,906.9702405738208,0,640,Active
C10682,2020-03-13 17:13:47,2021-10-19 10:40:16,6,562.1256946166328,93.6876157694388,United Kingdom,2,1,2,5,Lost,73,6,562.1256946166328,0,584,Active
C10683,2020-02-17 21:31:26,2021-11-14 19:42:47,11,912.1535937490346,82.92305397718496,United Kingdom,3,3,3,9,Loyal,47,11,912.1535937490346,0,635,Active
C10684,2020-02-14 23:47:19,2021-11-10 16:35:56,16,1279.8312485381468,79.98945303363418,United Kingdom,3,5,5,13,Loyal,51,16,1279.8312485381468,0,634,Active
C10685,2020-01-02 07:38:56,2021-12-12 13:47:45,19,1523.220370978935,80.16949320941764,United Kingdom,4,5,5,14,Champions,19,19,1523.220370978935,0,710,Active
C10686,2020-06-22 04:31:11,2021-12-14 06:08:31,11,2010.1736619153503,182.74306017412275,United Kingdom,4,3,5,12,Loyal,17,11,2010.1736619153503,0,540,Active
C10687,2020-01-08 01:57:48,2021-05-05 17:37:55,11,725.7405280764107,65.97641164331006,United Kingdom,1,3,2,6,Potential Loyalists,240,11,725.7405280764107,1,483,Churned
C10688,2020-01-30 02:14:46,2021-12-08 06:14:52,11,905.4414523255076,82.31285930231887,United Kingdom,4,3,3,10,Loyal,23,11,905.4414523255076,0,678,Active
C10689,2020-01-03 08:36:51,2021-09-19 02:52:54,7,368.6836666026626,52.6690952289518,United Kingdom,2,1,1,4,Lost,103,7,368.6836666026626,0,624,Active
C10690,2020-03-18 02:34:24,2021-10-25 11:31:06,10,1208.008219475177,120.80082194751769,United Kingdom,2,3,4,9,At Risk,67,10,1208.008219475177,0,586,Active
C10691,2020-01-26 14:12:10,2021-12-05 09:19:18,15,1260.3695724365766,84.02463816243844,United Kingdom,4,5,4,13,Champions,26,15,1260.3695724365766,0,678,Active
C10692,2020-01-23 14:50:01,2021-09-21 13:24:32,16,1365.2570562577596,85.32856601610997,United Kingdom,2,5,5,12,At Risk,101,16,1365.2570562577596,0,606,Active
C10693,2020-04-14 12:35:54,2021-11-12 02:04:21,12,996.6329955256894,83.05274962714078,United Kingdom,3,4,4,11,Loyal,49,12,996.6329955256894,0,576,Active
C10694,2020-01-12 23:31:48,2021-11-03 01:19:01,10,980.4517594835354,98.04517594835355,United Kingdom,3,3,3,9,Loyal,58,10,980.4517594835354,0,660,Active
C10695,2020-01-03 07:21:09,2021-09-25 01:20:54,11,880.4973340784553,80.04521218895049,United Kingdom,2,3,3,8,At Risk,97,11,880.4973340784553,0,630,Active
C10696,2020-02-13 16:52:24,2021-09-24 08:41:30,9,521.8585025932385,57.98427806591539,United Kingdom,2,2,1,5,Lost,98,9,521.8585025932385,0,588,Active
C10697,2020-01-06 14:24:03,2021-10-06 08:21:11,11,898.3311024424758,81.66646385840689,United Kingdom,2,3,3,8,At Risk,86,11,898.3311024424758,0,638,Active
C10698,2020-01-05 20:41:31,2021-05-19 20:22:22,10,1106.2203356974412,110.62203356974412,United Kingdom,1,3,4,8,At Risk,226,10,1106.2203356974412,1,499,Churned
C10699,2020-05-26 00:53:39,2021-08-18 22:09:33,8,1272.5650552169093,159.07063190211366,United Kingdom,1,2,4,7,Potential Loyalists,135,8,1272.5650552169093,0,449,Active
C10700,2020-02-17 15:15:41,2021-12-10 08:55:20,14,1069.3692328759196,76.38351663399426,United Kingdom,4,5,4,13,Champions,21,14,1069.3692328759196,0,661,Active
C10701,2020-01-14 14:50:41,2021-12-09 21:17:12,12,629.6265901613721,52.468882513447674,United Kingdom,4,4,2,10,Loyal,22,12,629.6265901613721,0,695,Active
C10702,2020-01-06 23:52:06,2021-12-22 08:32:22,22,2269.633801967984,103.16517281672654,United Kingdom,5,5,5,15,Champions,9,22,2269.633801967984,0,715,Active
C10703,2020-02-12 14:44:50,2021-11-23 08:13:36,8,837.9084047441245,104.73855059301556,United Kingdom,3,2,3,8,Promising,38,8,837.9084047441245,0,649,Active
C10704,2020-03-08 15:19:07,2021-12-13 16:59:49,15,1169.1906150954928,77.94604100636619,United Kingdom,4,5,4,13,Champions,18,15,1169.1906150954928,0,645,Active
C10705,2020-05-20 05:48:26,2021-09-06 09:32:40,9,1057.182990023349,117.464776669261,United Kingdom,1,2,4,7,Potential Loyalists,116,9,1057.182990023349,0,474,Active
C10706,2020-03-31 17:31:34,2021-10-31 14:56:27,11,1351.3324098775936,122.84840089796306,United Kingdom,3,3,5,11,Loyal,61,11,1351.3324098775936,0,578,Active
C10707,2020-02-02 16:15:39,2021-07-29 15:00:45,10,614.8162427543124,61.48162427543124,United Kingdom,1,3,2,6,Potential Loyalists,155,10,614.8162427543124,0,542,Active
C10708,2020-02-10 00:13:20,2021-07-07 05:34:12,15,1187.2430774891263,79.1495384992751,United Kingdom,1,5,4,10,At Risk,177,15,1187.2430774891263,0,513,Active
C10709,2020-05-06 01:42:22,2021-12-17 07:01:59,11,1448.9789679073294,131.72536071884812,United Kingdom,5,3,5,13,Loyal,14,11,1448.9789679073294,0,590,Active
C10710,2020-01-23 09:33:24,2021-12-09 21:23:35,12,1292.3234590332597,107.69362158610498,United Kingdom,4,4,5,13,Champions,22,12,1292.3234590332595,0,686,Active
C10711,2020-02-03 13:43:23,2021-09-19 07:57:47,10,1121.755209618765,112.17552096187652,United Kingdom,2,3,4,9,At Risk,103,10,1121.755209618765,0,593,Active
C10712,2020-05-11 16:46:34,2021-10-14 00:48:25,11,933.408432507966,84.85531204617872,United Kingdom,2,3,3,8,At Risk,78,11,933.408432507966,0,520,Active
C10713,2020-05-13 18:06:07,2021-10-28 08:34:00,17,1939.3603093833344,114.08001819901968,United Kingdom,3,5,5,13,Loyal,64,17,1939.3603093833344,0,532,Active
C10714,2020-01-17 21:58:25,2021-10-25 13:13:15,9,616.5388580606224,68.50431756229138,United Kingdom,2,2,2,6,Lost,67,9,616.5388580606224,0,646,Active
C10715,2020-04-24 13:04:45,2021-09-23 21:39:54,10,1036.2739954188664,103.62739954188665,United Kingdom,2,3,4,9,At Risk,99,10,1036.2739954188664,0,517,Active
C10716,2021-08-07 18:34:11,2021-11-05 18:09:38,6,836.9631531273093,139.49385885455155,United Kingdom,3,1,3,7,Promising,56,6,836.9631531273093,0,89,Active
C10717,2020-03-07 14:00:24,2021-10-23 01:41:02,13,1255.4853720254964,96.57579784811512,United Kingdom,2,4,4,10,At Risk,69,13,1255.4853720254964,0,594,Active
C10718,2020-04-28 04:36:42,2021-12-10 21:03:58,15,1029.4266038946782,68.62844025964522,United Kingdom,4,5,4,13,Champions,21,15,1029.4266038946782,0,591,Active
C10719,2020-04-16 01:41:20,2021-11-19 22:51:27,9,859.8575214412951,95.53972460458834,United Kingdom,3,2,3,8,Promising,41,9,859.8575214412951,0,582,Active
C10720,2020-01-23 14:48:29,2021-09-24 10:57:24,9,870.647452634894,96.73860584832155,United Kingdom,2,2,3,7,Potential Loyalists,98,9,870.647452634894,0,609,Active
C10721,2020-05-09 12:55:17,2021-10-20 16:55:18,11,838.9475953920103,76.26796321745547,United Kingdom,2,3,3,8,At Risk,72,11,838.9475953920103,0,529,Active
C10722,2020-01-11 19:55:09,2021-03-30 02:26:52,7,808.2175937984101,115.45965625691574,United Kingdom,1,1,3,5,Lost,276,7,808.2175937984101,1,443,Churned
C10723,2020-03-15 12:28:25,2021-10-17 02:49:57,13,1911.4146968338393,147.03189975644918,United Kingdom,2,4,5,11,At Risk,75,13,1911.4146968338396,0,580,Active
C10724,2020-01-28 02:16:07,2021-06-18 23:12:28,15,945.0083660368336,63.00055773578891,United Kingdom,1,5,3,9,At Risk,195,15,945.0083660368336,1,507,Churned
C10725,2020-04-26 09:06:09,2021-07-18 20:22:58,8,504.08994755413397,63.011243444266746,United Kingdom,1,2,1,4,Lost,166,8,504.089947554134,0,448,Active
C10726,2020-01-22 19:36:14,2021-12-11 23:17:19,17,1254.3252889471667,73.78384052630392,United Kingdom,4,5,4,13,Champions,19,17,1254.3252889471669,0,689,Active
C10727,2020-02-29 16:25:58,2021-08-22 19:59:40,10,1120.6565447681185,112.06565447681184,United Kingdom,1,3,4,8,At Risk,131,10,1120.6565447681185,0,540,Active
C10728,2020-01-01 10:51:42,2021-11-22 14:14:04,20,1905.5769983077403,95.27884991538701,United Kingdom,3,5,5,13,Loyal,39,20,1905.5769983077405,0,691,Active
C10729,2020-03-14 00:40:23,2021-12-15 18:33:47,6,727.4606560852087,121.24344268086811,United Kingdom,5,1,2,8,Potential Loyalists,16,6,727.4606560852087,0,641,Active
C10730,2020-03-24 17:55:12,2021-12-28 02:59:24,5,643.613882120038,128.7227764240076,United Kingdom,5,1,2,8,Potential Loyalists,3,5,643.613882120038,0,643,Active
C10731,2020-03-14 01:07:24,2021-12-11 15:25:00,9,611.2723831068693,67.91915367854102,United Kingdom,4,2,2,8,Potential Loyalists,20,9,611.2723831068693,0,637,Active
C10732,2020-02-19 05:36:28,2021-10-29 20:44:12,13,778.0225000714955,59.84788462088427,United Kingdom,3,4,3,10,Loyal,63,13,778.0225000714955,0,618,Active
C10733,2020-01-10 04:08:20,2020-10-18 23:03:37,9,545.198302719075,60.57758919100833,United Kingdom,1,2,1,4,Lost,438,9,545.198302719075,1,282,Churned
C10734,2020-01-10 15:30:04,2021-07-22 05:27:15,11,1141.187040962396,103.74427645112691,United Kingdom,1,3,4,8,At Risk,162,11,1141.187040962396,0,558,Active
C10735,2020-01-23 12:15:20,2021-12-06 04:11:47,16,1223.2301968873305,76.45188730545816,United Kingdom,4,5,4,13,Champions,25,16,1223.2301968873303,0,682,Active
C10736,2020-01-03 22:21:07,2021-12-28 03:52:38,10,1089.0535797609664,108.90535797609664,United Kingdom,5,3,4,12,Loyal,3,10,1089.0535797609664,0,724,Active
C10737,2020-03-30 13:37:52,2021-06-01 16:08:06,10,567.4792047285711,56.7479204728571,United Kingdom,1,3,2,6,Potential Loyalists,213,10,567.4792047285711,1,428,Churned
C10738,2020-07-26 06:08:53,2020-12-13 15:59:38,8,445.4873913239153,55.68592391548941,United Kingdom,1,2,1,4,Lost,383,8,445.4873913239153,1,140,Churned
C10739,2020-03-07 22:38:01,2021-09-27 14:28:38,18,1509.0988267582788,83.83882370879327,United Kingdom,2,5,5,12,At Risk,95,18,1509.0988267582788,0,568,Active
C10740,2020-01-07 09:43:12,2021-12-14 12:19:53,13,1393.4603892387404,107.18926071067234,United Kingdom,4,4,5,13,Champions,17,13,1393.4603892387404,0,707,Active
C10741,2020-01-22 09:43:15,2021-12-19 01:20:52,12,1186.180201188666,98.8483500990555,United Kingdom,5,4,4,13,Champions,12,12,1186.180201188666,0,696,Active
C10742,2021-11-14 06:29:07,2021-11-14 06:29:07,1,13.674032160742572,13.674032160742572,Spain,3,1,1,5,Lost,47,1,13.674032160742572,0,0,Active
C10743,2020-08-14 16:38:48,2021-12-23 09:23:38,13,1678.941649025693,129.149357617361,United Kingdom,5,4,5,14,Champions,8,13,1678.941649025693,0,495,Active
C10744,2020-01-08 01:10:03,2021-12-02 15:03:39,13,1692.1798642224019,130.1676818632617,United Kingdom,4,4,5,13,Champions,29,13,1692.179864222402,0,694,Active
C10745,2020-01-08 00:13:19,2021-12-16 20:39:24,20,2367.0206772656506,118.35103386328254,United Kingdom,5,5,5,15,Champions,15,20,2367.02067726565,0,708,Active
C10746,2020-02-07 04:34:34,2021-12-25 08:44:38,11,1157.835437170673,105.25776701551573,United Kingdom,5,3,4,12,Loyal,6,11,1157.835437170673,0,687,Active
C10747,2020-01-28 08:54:00,2021-11-26 21:34:35,12,748.2725696360916,62.3560474696743,United Kingdom,4,4,2,10,Loyal,35,12,748.2725696360916,0,668,Active
C10748,2020-01-27 08:26:27,2021-11-03 02:16:50,7,491.44359530844696,70.2062279012067,United Kingdom,3,1,1,5,Lost,58,7,491.44359530844696,0,645,Active
C10749,2020-07-26 01:06:01,2021-11-23 16:01:42,6,491.4130863077712,81.9021810512952,United Kingdom,3,1,1,5,Lost,38,6,491.4130863077712,0,485,Active
C10750,2020-02-11 14:49:35,2021-12-27 09:23:40,6,584.8822818820998,97.48038031368331,United Kingdom,5,1,2,8,Potential Loyalists,4,6,584.8822818820998,0,684,Active
C10751,2020-01-10 21:44:20,2021-11-11 18:51:58,10,564.7731747608382,56.47731747608382,United Kingdom,3,3,2,8,Loyal,50,10,564.7731747608382,0,670,Active
C10752,2020-02-03 03:54:24,2021-09-24 16:54:45,9,476.6978385053511,52.966426500594565,United Kingdom,2,2,1,5,Lost,98,9,476.6978385053511,0,599,Active
C10753,2020-02-22 10:19:03,2021-07-19 01:28:19,8,702.37701310181,87.79712663772625,United Kingdom,1,2,2,5,Lost,165,8,702.37701310181,0,512,Active
C10754,2020-01-25 17:50:10,2021-10-02 11:33:34,6,853.9899377360421,142.33165628934034,United Kingdom,2,1,3,6,Potential Loyalists,90,6,853.9899377360421,0,615,Active
C10755,2020-02-14 21:50:21,2021-12-14 09:30:42,19,978.4460430423159,51.49716016012189,United Kingdom,4,5,3,12,Loyal,17,19,978.446043042316,0,668,Active
C10756,2020-02-05 21:03:35,2021-12-12 07:10:44,11,1054.9485562240816,95.90441420218923,United Kingdom,4,3,4,11,Loyal,19,11,1054.9485562240816,0,675,Active
C10757,2020-06-25 16:28:23,2021-12-01 15:06:45,7,523.3435321947499,74.76336174210712,United Kingdom,4,1,1,6,Potential Loyalists,30,7,523.3435321947499,0,523,Active
C10758,2020-07-08 12:30:01,2021-11-26 10:53:24,8,994.4948428457577,124.31185535571971,United Kingdom,4,2,4,10,Potential Loyalists,35,8,994.4948428457576,0,505,Active
C10759,2020-02-26 15:02:51,2020-11-01 08:46:20,6,303.28084686151004,50.54680781025167,United Kingdom,1,1,1,3,Lost,425,6,303.28084686151004,1,248,Churned
C10760,2020-01-16 23:48:30,2021-12-26 14:07:59,8,513.1223109390841,64.14028886738551,United Kingdom,5,2,1,8,Potential Loyalists,5,8,513.1223109390841,0,709,Active
C10761,2020-01-07 02:54:44,2021-08-08 10:42:26,13,1088.9127940492629,83.76252261917406,United Kingdom,1,4,4,9,At Risk,145,13,1088.9127940492629,0,579,Active
C10762,2020-05-07 20:16:27,2021-07-31 23:31:01,11,935.457291261526,85.041571932866,United Kingdom,1,3,3,7,At Risk,152,11,935.457291261526,0,450,Active
C10763,2020-01-18 01:02:22,2021-12-02 11:02:09,15,2202.6212347831315,146.84141565220878,United Kingdom,4,5,5,14,Champions,29,15,2202.6212347831315,0,684,Active
C10764,2020-07-30 04:49:42,2021-11-26 09:19:41,15,1226.1345047176392,81.74230031450928,United Kingdom,4,5,4,13,Champions,35,15,1226.1345047176392,0,484,Active
C10765,2020-01-23 22:58:29,2021-09-12 07:53:24,12,802.5573512741036,66.87977927284196,United Kingdom,2,4,3,9,At Risk,110,12,802.5573512741036,0,597,Active
C10766,2020-01-29 08:59:10,2021-11-18 18:36:39,8,1462.6442840694654,182.83053550868317,United Kingdom,3,2,5,10,Promising,43,8,1462.6442840694654,0,659,Active
C10767,2020-05-28 07:28:56,2021-10-09 18:23:15,17,983.5738578373372,57.85728575513748,United Kingdom,2,5,3,10,At Risk,83,17,983.5738578373372,0,499,Active
C10768,2020-01-21 00:58:50,2021-08-31 01:03:49,9,1089.461760633282,121.05130673703133,United Kingdom,1,2,4,7,Potential Loyalists,122,9,1089.461760633282,0,588,Active
C10769,2020-03-17 04:22:03,2021-12-11 11:36:24,11,1496.2446712644244,136.0222428422204,United Kingdom,4,3,5,12,Loyal,20,11,1496.2446712644244,0,634,Active
C10770,2020-02-06 00:10:55,2021-11-25 14:08:29,15,1396.7892340579442,93.11928227052961,United Kingdom,4,5,5,14,Champions,36,15,1396.7892340579442,0,658,Active
C10771,2020-04-13 01:05:15,2021-11-01 06:21:24,8,542.2185376888559,67.77731721110699,United Kingdom,3,2,1,6,Potential Loyalists,60,8,542.2185376888559,0,567,Active
C10772,2020-05-07 16:21:09,2021-11-23 08:35:25,7,1164.4282645481842,166.34689493545488,United Kingdom,3,1,4,8,Promising,38,7,1164.4282645481842,0,564,Active
C10773,2020-02-03 10:09:17,2021-10-16 12:31:11,12,662.6798142164082,55.22331785136735,United Kingdom,2,4,2,8,Potential Loyalists,76,12,662.6798142164082,0,621,Active
C10774,2020-06-08 09:37:45,2021-12-25 20:44:38,12,820.57438428075,68.3811986900625,United Kingdom,5,4,3,12,Loyal,6,12,820.57438428075,0,565,Active
C10775,2020-03-20 23:52:22,2021-12-25 01:09:38,10,760.6096414023565,76.06096414023565,United Kingdom,5,3,2,10,Loyal,6,10,760.6096414023565,0,644,Active
C10776,2020-01-07 00:48:11,2021-12-17 01:17:15,10,586.8451323936006,58.68451323936006,United Kingdom,5,3,2,10,Loyal,14,10,586.8451323936006,0,710,Active
C10777,2020-01-05 02:05:53,2021-11-29 00:42:52,15,1583.4839265005849,105.56559510003899,United Kingdom,4,5,5,14,Champions,32,15,1583.4839265005849,0,693,Active
C10778,2020-02-25 18:18:31,2021-11-29 11:24:58,11,592.549462251005,53.86813293190955,United Kingdom,4,3,2,9,Loyal,32,11,592.549462251005,0,642,Active
C10779,2020-03-01 23:34:00,2021-12-30 04:12:10,9,622.9117993028165,69.21242214475738,United Kingdom,5,2,2,9,Potential Loyalists,1,9,622.9117993028165,0,668,Active
C10780,2020-03-05 23:32:48,2021-12-28 20:39:48,11,960.0275892988013,87.27523539080012,United Kingdom,5,3,3,11,Loyal,3,11,960.0275892988012,0,662,Active
C10781,2020-02-25 06:37:13,2021-09-05 09:25:09,7,338.52971683549964,48.361388119357095,United Kingdom,1,1,1,3,Lost,117,7,338.52971683549964,0,558,Active
C10782,2020-04-30 08:44:57,2021-11-02 04:02:01,13,1164.9906525131832,89.61466557793717,United Kingdom,3,4,4,11,Loyal,59,13,1164.9906525131832,0,550,Active
C10783,2020-04-28 02:49:28,2021-12-11 08:40:37,15,1627.755506163373,108.51703374422486,United Kingdom,4,5,5,14,Champions,20,15,1627.755506163373,0,592,Active
C10784,2020-01-06 07:51:22,2021-07-22 21:10:17,6,365.02286079304685,60.83714346550781,United Kingdom,1,1,1,3,Lost,162,6,365.0228607930469,0,563,Active
C10785,2020-02-12 20:39:18,2021-12-21 18:56:28,11,900.1131309820349,81.82846645291227,United Kingdom,5,3,3,11,Loyal,10,11,900.1131309820349,0,677,Active
C10786,2021-12-14 18:52:14,2021-12-14 18:52:14,1,104.47245106503384,104.47245106503384,United Kingdom,4,1,1,6,Potential Loyalists,17,1,104.47245106503384,0,0,Active
C10787,2020-06-09 22:42:11,2021-08-13 05:06:25,12,1045.645730142814,87.13714417856784,United Kingdom,1,4,4,9,At Risk,140,12,1045.645730142814,0,429,Active
C10788,2020-04-15 15:27:14,2021-08-28 08:57:41,8,413.2486854713153,51.65608568391441,United Kingdom,1,2,1,4,Lost,125,8,413.2486854713153,0,499,Active
C10789,2020-05-21 04:57:35,2021-11-25 06:11:50,6,1212.2380846823994,202.0396807803999,United Kingdom,4,1,4,9,Potential Loyalists,36,6,1212.2380846823994,0,553,Active
C10790,2020-04-23 20:10:29,2021-12-24 20:28:49,8,1035.680334230394,129.46004177879925,United Kingdom,5,2,4,11,Potential Loyalists,7,8,1035.680334230394,0,610,Active
C10791,2020-01-17 09:53:58,2020-07-23 13:09:26,4,207.9018344702749,51.97545861756873,United Kingdom,1,1,1,3,Lost,526,4,207.9018344702749,1,188,Churned
C10792,2020-03-29 23:21:08,2021-12-08 04:59:24,8,395.8222219256248,49.4777777407031,United Kingdom,4,2,1,7,Potential Loyalists,23,8,395.8222219256248,0,618,Active
C10793,2020-02-28 13:27:47,2021-12-25 20:29:24,9,641.0854184421904,71.23171316024337,United Kingdom,5,2,2,9,Potential Loyalists,6,9,641.0854184421904,0,666,Active
C10794,2020-01-27 19:58:12,2021-07-07 23:59:39,10,816.0239563630744,81.60239563630743,United Kingdom,1,3,3,7,At Risk,176,10,816.0239563630744,0,527,Active
C10795,2020-02-09 23:04:25,2021-11-28 04:17:38,11,1034.6229072638714,94.05662793307921,United Kingdom,4,3,4,11,Loyal,33,11,1034.6229072638714,0,657,Active
C10796,2020-01-17 18:02:56,2021-07-23 10:51:48,12,884.3954838933537,73.69962365777947,United Kingdom,1,4,3,8,At Risk,161,12,884.3954838933537,0,552,Active
C10797,2020-03-19 09:24:20,2021-09-30 20:50:04,7,506.4680420891309,72.35257744130442,United Kingdom,2,1,1,4,Lost,92,7,506.4680420891309,0,560,Active
C10798,2020-02-07 05:22:45,2021-11-20 03:13:44,17,975.1767957397096,57.36334092586527,United Kingdom,3,5,3,11,Loyal,41,17,975.1767957397096,0,651,Active
C10799,2020-03-03 23:39:45,2021-12-27 21:25:46,15,1154.9409585752605,76.99606390501737,United Kingdom,5,5,4,14,Champions,4,15,1154.9409585752603,0,663,Active
C10800,2020-02-02 07:32:34,2021-12-27 07:14:05,10,685.6153959209983,68.56153959209982,United Kingdom,5,3,2,10,Loyal,4,10,685.6153959209983,0,693,Active
C10801,2020-02-09 11:40:27,2021-10-10 21:01:08,10,1344.9467315855445,134.49467315855446,United Kingdom,2,3,5,10,At Risk,82,10,1344.9467315855445,0,609,Active
C10802,2020-02-14 09:44:55,2021-08-25 06:18:22,13,1209.6352748620757,93.04886729708275,United Kingdom,1,4,4,9,At Risk,128,13,1209.6352748620757,0,557,Active
C10803,2020-06-22 09:48:14,2021-10-17 23:53:53,11,1230.0933238548591,111.8266658049872,United Kingdom,2,3,4,9,At Risk,74,11,1230.0933238548591,0,482,Active
C10804,2020-02-02 13:31:50,2021-11-11 15:46:56,18,1569.9333672402886,87.21852040223825,United Kingdom,3,5,5,13,Loyal,50,18,1569.9333672402886,0,648,Active
C10805,2020-01-17 11:58:49,2021-11-16 16:11:01,16,1834.1501941536123,114.63438713460077,United Kingdom,3,5,5,13,Loyal,45,16,1834.1501941536123,0,669,Active
C10806,2020-08-26 12:04:04,2021-12-18 07:03:41,12,913.876259399321,76.15635494994342,United Kingdom,5,4,3,12,Loyal,13,12,913.876259399321,0,478,Active
C10807,2020-01-19 09:28:11,2021-11-21 14:09:14,16,1631.9445188390296,101.99653242743935,United Kingdom,3,5,5,13,Loyal,40,16,1631.9445188390296,0,672,Active
C10808,2020-01-04 11:52:50,2021-11-30 08:05:13,11,936.7883997136638,85.16258179215126,United Kingdom,4,3,3,10,Loyal,31,11,936.7883997136638,0,695,Active
C10809,2020-06-12 16:23:44,2021-12-27 16:54:22,6,328.05196722156666,54.67532787026111,United Kingdom,5,1,1,7,Potential Loyalists,4,6,328.05196722156666,0,563,Active
C10810,2020-01-27 12:21:00,2021-10-25 02:48:03,9,1116.0030605420652,124.00034006022946,United Kingdom,2,2,4,8,Potential Loyalists,67,9,1116.0030605420652,0,636,Active
C10811,2020-05-08 04:12:35,2021-12-24 03:00:37,8,635.6547996858924,79.45684996073655,United Kingdom,5,2,2,9,Potential Loyalists,7,8,635.6547996858924,0,594,Active
C10812,2020-02-06 21:27:37,2021-12-10 09:07:38,13,843.1251890126193,64.85578377020148,United Kingdom,4,4,3,11,Loyal,21,13,843.1251890126193,0,672,Active
C10813,2020-01-29 06:15:54,2021-11-25 05:20:17,9,477.1816114661195,53.020179051791054,United Kingdom,4,2,1,7,Potential Loyalists,36,9,477.1816114661195,0,665,Active
C10814,2020-01-06 01:59:29,2021-10-08 14:10:07,9,823.7572165854234,91.5285796206026,United Kingdom,2,2,3,7,Potential Loyalists,84,9,823.7572165854234,0,641,Active
C10815,2020-07-29 02:23:14,2021-10-15 10:32:16,6,650.2551382530723,108.37585637551206,United Kingdom,2,1,2,5,Lost,77,6,650.2551382530723,0,443,Active
C10816,2020-07-31 14:07:00,2021-08-03 22:45:07,9,930.3222580224644,103.36913978027383,United Kingdom,1,2,3,6,Potential Loyalists,149,9,930.3222580224644,0,368,Active
