Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,removal_reason
CINV503152,23166,MEDIUM CERAMIC TOP STORAGE JAR,-13,2021-11-22 09:37:19,1.0524796633866011,C12685,United Kingdom,return_transaction
CINV506230,22752,Set 7 Babushka Nesting Boxes,-37,2021-10-08 06:43:01,7.194161646337675,C10943,United Kingdom,return_transaction
CINV518689,71053,WHITE METAL LANTERN,-20,2020-02-24 18:04:14,3.424565347014392,C12623,United Kingdom,return_transaction
CINV515523,22752,SET 7 BABUSHKA NESTING BOXES,-43,2020-12-09 17:20:58,8.007360497025992,C12776,United Kingdom,return_transaction
CINV514381,84029E,red woolly hottie white heart,-11,2021-02-24 22:55:44,3.27878100013496,C10319,United Kingdom,return_transaction
CINV509772,22752,Set 7 Babushka Nesting Boxes,-5,2021-08-01 21:07:06,7.188308580299072,C12538,United Kingdom,return_transaction
CINV500738,84029E,RED WOOLLY HOTTIE WHITE HEART,-32,2021-06-15 19:49:14,3.654778090520908,,United Kingdom,return_transaction
CINV510231,22423,REGENCY CAKESTAND 3 TIER,-32,2020-02-16 08:04:47,13.76650452782252,C12325,United Kingdom,return_transaction
CINV513081,71053,white metal lantern,-27,2021-07-20 12:24:41,3.5699882992990006,,United Kingdom,return_transaction
CINV501856,23166,MEDIUM CERAMIC TOP STORAGE JAR,-28,2021-07-29 19:31:22,1.0711319055261566,,United Kingdom,return_transaction
CINV511077,22633,HAND WARMER UNION JACK,-30,2020-03-15 21:47:16,1.7766327144288054,10227,UK,return_transaction
CINV510962,22086,PAPER CHAIN KIT 50S CHRISTMAS,-45,2021-09-15 23:58:45,2.6422895199607948,,United Kingdom,return_transaction
CINV502042,22633,  HAND WARMER UNION JACK  ,-22,2020-01-21 14:24:52,1.934627878368006,C10163,Switzerland,return_transaction
CINV515688,71053,WHITE METAL LANTERN,-1,2021-01-04 03:09:51,3.485775534020035,,France,return_transaction
CINV513986,22632,  HAND WARMER RED POLKA DOT  ,-12,2020-08-22 10:07:04,1.8753403691453328,C13745,United Kingdom,return_transaction
CINV501898,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-44,2021-07-15 18:05:29,4.547853857335394,C12375,United Kingdom,return_transaction
CINV519861,22423,REGENCY CAKESTAND 3 TIER,-29,2020-03-15 14:31:00,12.982488126580442,,United Kingdom,return_transaction
CINV508766,22086,PAPER CHAIN KIT 50S CHRISTMAS,-6,2021-10-03 20:49:10,2.5993909765744685,,United Kingdom,return_transaction
CINV517741,84406B,cream cupid hearts coat hanger,-35,2020-01-18 19:58:30,2.734535583168761,C12659,United Kingdom,return_transaction
CINV501175,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-15,2021-02-01 05:46:00,2.3310973769030143,C13535,United Kingdom,return_transaction
CINV514868,84406B,CREAM CUPID HEARTS COAT HANGER,-4,2020-01-06 00:39:28,2.7866730180073143,C11790,United Kingdom,return_transaction
CINV509108,23166,MEDIUM CERAMIC TOP STORAGE JAR,-6,2020-01-14 12:18:18,1.0825589639780704,C13006,United Kingdom,return_transaction
CINV509145,22423,REGENCY CAKESTAND 3 TIER,-9,2021-02-26 07:37:23,11.938948111599451,C10309,United Kingdom,return_transaction
CINV503578,47566,PARTY BUNTING,-26,2021-10-15 02:12:41,4.5190611193439,C10962,United Kingdom,return_transaction
CINV515188,84029G,  KNITTED UNION FLAG HOT WATER BOTTLE  ,-2,2020-11-07 02:09:39,3.5222104691285496,C12295,United Kingdom,return_transaction
CINV515313,21212,PACK OF 72 RETROSPOT CAKE CASES,-23,2020-03-02 02:42:36,0.5774350500290808,C13131,United Kingdom,return_transaction
CINV509197,22423,  REGENCY CAKESTAND 3 TIER  ,-22,2020-05-31 07:19:30,13.177532653402624,C10577,United Kingdom,return_transaction
CINV514043,47566,PARTY BUNTING,-43,2020-10-12 04:16:04,5.18317560317088,,United Kingdom,return_transaction
CINV514414,23166,Medium Ceramic Top Storage Jar,-31,2020-12-07 07:02:10,1.0836378661519526,C10436,United Kingdom,return_transaction
CINV511754,22423,regency cakestand 3 tier,-36,2020-11-28 13:57:03,13.359494180964148,C11782,United Kingdom,return_transaction
CINV518991,47566,party bunting,-12,2021-12-22 02:52:12,4.790887609423323,C13186,United Kingdom,return_transaction
CINV507469,22752,SET 7 BABUSHKA NESTING BOXES,-2,2021-05-23 00:39:00,8.133110815822342,,United Kingdom,return_transaction
CINV511459,47566,PARTY BUNTING,-38,2020-03-25 11:11:21,5.099764439401979,C11108,United Kingdom,return_transaction
CINV506686,23166,Medium Ceramic Top Storage Jar,-22,2021-11-19 21:15:14,1.0500596924405432,,Germany,return_transaction
CINV513974,84029G,Knitted Union Flag Hot Water Bottle,-25,2021-06-28 15:33:31,3.1777210335139694,C10461,Germany,return_transaction
CINV506929,23166,medium ceramic top storage jar,-33,2021-04-04 13:33:42,1.0114734184290823,C12929,United Kingdom,return_transaction
CINV516737,85123A,White Hanging Heart T-Light Holder,-32,2020-12-27 18:22:32,2.296583998506288,,United Kingdom,return_transaction
CINV513699,85099B,  JUMBO BAG RED RETROSPOT  ,-26,2020-10-07 04:26:03,1.5013614656548389,,United Kingdom,return_transaction
CINV503972,85099B,jumbo bag red retrospot,-23,2020-04-12 04:18:45,1.629446591452443,,United Kingdom,return_transaction
CINV517293,85099B,JUMBO BAG RED RETROSPOT,-9,2021-11-18 21:05:50,1.7293282425953478,C13515,United Kingdom,return_transaction
CINV502670,21212,Pack Of 72 Retrospot Cake Cases,-46,2021-03-15 02:11:02,0.558197367530639,,United Kingdom,return_transaction
CINV514878,84029E,RED WOOLLY HOTTIE WHITE HEART,-49,2020-02-07 21:44:32,3.6615552335287673,C12606,United Kingdom,return_transaction
CINV503958,22632,HAND WARMER RED POLKA DOT,-5,2020-09-06 22:37:38,1.9705710765755304,C12824,United Kingdom,return_transaction
CINV517344,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-11,2021-05-23 20:20:03,3.953194957620048,C11428,United Kingdom,return_transaction
CINV512717,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-47,2020-04-13 01:51:05,3.670108444068316,C11734,United Kingdom,return_transaction
CINV511631,23166,medium ceramic top storage jar,-15,2021-01-07 01:18:33,0.9430567797797618,C12463,United Kingdom,return_transaction
CINV504410,71053,WHITE METAL LANTERN,-40,2020-07-15 15:35:15,3.380349070817938,C13799,U.K.,return_transaction
CINV519433,47566,PARTY BUNTING,-45,2021-02-04 00:09:44,5.11027972371671,C10249,United Kingdom,return_transaction
CINV512120,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,-41,2020-03-17 13:36:19,2.339542260587055,C12124,United Kingdom,return_transaction
CINV509743,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-45,2020-10-14 01:51:17,3.095652869011485,C11380,EIRE,return_transaction
CINV518999,71053,  WHITE METAL LANTERN  ,-8,2021-07-11 11:53:54,3.671247887035513,C11819,United Kingdom,return_transaction
CINV509332,22086,PAPER CHAIN KIT 50S CHRISTMAS,-13,2021-04-04 00:41:33,2.6639341207578253,C11739,United Kingdom,return_transaction
CINV505426,84029E,RED WOOLLY HOTTIE WHITE HEART,-32,2020-03-23 16:05:27,3.521067700912756,,U.K.,return_transaction
CINV500218,84406B,CREAM CUPID HEARTS COAT HANGER,-33,2020-04-20 09:38:55,2.8698460778851924,,United Kingdom,return_transaction
CINV507288,22633,Hand Warmer Union Jack,-6,2021-02-18 05:04:06,1.869700532871566,C10351,United Kingdom,return_transaction
CINV510988,22632,HAND WARMER RED POLKA DOT,-29,2020-07-03 03:58:18,1.748244966962096,C13160,Spain,return_transaction
CINV516804,84029E,RED WOOLLY HOTTIE WHITE HEART,-39,2021-05-02 21:58:14,3.132644098082641,,United Kingdom,return_transaction
CINV501271,84406B,CREAM CUPID HEARTS COAT HANGER,-12,2020-01-11 14:28:14,2.739676034313661,C12383,United Kingdom,return_transaction
CINV507691,21212,PACK OF 72 RETROSPOT CAKE CASES,-47,2021-07-13 23:59:13,0.5706086342966833,C10068,United Kingdom,return_transaction
CINV517382,22423,REGENCY CAKESTAND 3 TIER,-30,2020-09-27 17:55:32,13.491739593045144,C11296,France,return_transaction
INV506690,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-27,2021-04-12 12:09:55,3.53932863626567,C13364,United Kingdom,return_transaction
CINV513749,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-26,2020-08-28 04:20:25,4.262326028291207,,United Kingdom,return_transaction
CINV508106,21212,pack of 72 retrospot cake cases,-47,2021-09-28 08:29:00,0.5613597853342698,C13966,United Kingdom,return_transaction
CINV513044,22632,HAND WARMER RED POLKA DOT,-35,2021-11-17 23:58:14,1.983547545018896,C12904,United Kingdom,return_transaction
CINV508779,PADS,PADS TO MATCH ALL CUSHIONS,-24,2020-02-28 01:40:26,8.19449270740953,C10347,United Kingdom,return_transaction
CINV508572,22632,HAND WARMER RED POLKA DOT,-44,2020-12-21 09:43:27,2.0046559957135366,C10876,United Kingdom,return_transaction
CINV510407,22086,  PAPER CHAIN KIT 50S CHRISTMAS  ,-40,2020-05-20 00:38:54,2.6186358264482257,C10383,United Kingdom,return_transaction
CINV513475,22632,Hand Warmer Red Polka Dot,-11,2020-10-05 14:01:52,1.9682239219026811,C13943,United Kingdom,return_transaction
CINV501790,47566,Party Bunting,-46,2020-04-26 09:26:36,5.02139076207922,C11827,United Kingdom,return_transaction
CINV507514,22423,REGENCY CAKESTAND 3 TIER,-6,2021-06-01 14:34:17,13.419463122043958,C11949,United Kingdom,return_transaction
CINV507065,85123A,White Hanging Heart T-Light Holder,-26,2021-04-02 01:06:57,2.782368113254003,C13990,United Kingdom,return_transaction
INV507049,22632,HAND WARMER RED POLKA DOT,-8,2021-04-29 11:54:34,1.792530272122273,C13846,EIRE,return_transaction
CINV502507,22752,SET 7 BABUSHKA NESTING BOXES,-35,2020-05-22 12:24:13,7.016713419049225,C10392,United Kingdom,return_transaction
CINV519820,84406B,CREAM CUPID HEARTS COAT HANGER,-28,2020-09-18 12:40:28,2.87953887739829,C11905,United Kingdom,return_transaction
CINV510229,22752,set 7 babushka nesting boxes,-25,2021-07-05 17:50:30,7.993151989624406,,United Kingdom,return_transaction
CINV500767,22632,  HAND WARMER RED POLKA DOT  ,-4,2021-03-08 00:54:10,1.7251614273570122,C10020,United Kingdom,return_transaction
CINV508980,22752,SET 7 BABUSHKA NESTING BOXES,-47,2021-11-01 22:20:53,7.614898174866823,C11163,United Kingdom,return_transaction
CINV515037,22423,  REGENCY CAKESTAND 3 TIER  ,-39,2021-12-22 03:15:10,13.464338385661652,C12990,United Kingdom,return_transaction
CINV518382,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-38,2020-05-16 23:32:37,2.609306516922578,C12563,United Kingdom,return_transaction
CINV517910,22423,REGENCY CAKESTAND 3 TIER,-9,2021-08-02 21:10:32,13.991114590961992,C11584,United Kingdom,return_transaction
CINV502740,22752,Set 7 Babushka Nesting Boxes,-44,2021-03-11 13:06:45,7.260766017498297,C11058,United Kingdom,return_transaction
CINV503125,22632,HAND WARMER RED POLKA DOT,-17,2020-06-28 05:40:47,1.995645518443803,,United Kingdom,return_transaction
CINV519444,23166,Medium Ceramic Top Storage Jar,-32,2020-03-20 22:53:28,1.0108653996368044,,Netherlands,return_transaction
CINV501931,84029G,Knitted Union Flag Hot Water Bottle,-35,2020-08-30 19:23:26,3.715694746337293,C10600,United Kingdom,return_transaction
CINV508258,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,-20,2020-07-05 06:11:49,2.6907485966217983,C13934,United Kingdom,return_transaction
CINV513321,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-22,2021-06-15 01:17:28,3.303082870643387,C11873,United Kingdom,return_transaction
CINV515118,22633,HAND WARMER UNION JACK,-2,2021-05-03 19:00:09,1.9480230184328569,,United Kingdom,return_transaction
CINV505311,22632,Hand Warmer Red Polka Dot,-1,2020-07-11 12:50:15,1.900871900773739,C11781,United Kingdom,return_transaction
CINV506467,23166,medium ceramic top storage jar,-13,2020-09-29 00:34:06,0.9578943512157192,C11456,United States,return_transaction
CINV512177,22423,REGENCY CAKESTAND 3 TIER,-32,2020-09-08 13:18:43,12.638343425834329,C12145,United Kingdom,return_transaction
CINV515167,84029G,knitted union flag hot water bottle,-14,2020-12-02 02:57:55,3.5630695614677186,,United Kingdom,return_transaction
CINV510819,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-29,2020-05-21 12:58:35,3.267025347641922,C13846,United Kingdom,return_transaction
CINV500183,47566,PARTY BUNTING,-25,2021-02-04 19:47:49,5.2610688846500935,C12037,United Kingdom,return_transaction
CINV515027,84029E,Red Woolly Hottie White Heart,-43,2020-11-23 06:40:23,3.648821724601389,C10389,United Kingdom,return_transaction
CINV515358,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-11,2020-05-03 00:16:12,4.007379126799246,C12403,United Kingdom,return_transaction
CINV519151,84029E,RED WOOLLY HOTTIE WHITE HEART,-24,2020-01-05 10:41:23,3.081563721378816,C12320,United Kingdom,return_transaction
CINV509174,85099B,JUMBO BAG RED RETROSPOT,-48,2021-04-08 04:16:15,1.7099534039896065,C11285,United Kingdom,return_transaction
CINV508615,84406B,CREAM CUPID HEARTS COAT HANGER,-9,2021-03-02 00:50:24,3.001045163413163,C13801,United Kingdom,return_transaction
CINV506858,85099B,Jumbo Bag Red Retrospot,-48,2020-01-05 22:35:41,1.7130859932302926,C13887,Germany,return_transaction
CINV504696,21730,glass star frosted t-light holder,-10,2020-01-29 18:19:38,4.309685235965999,C12062,United Kingdom,return_transaction
CINV516396,22633,Hand Warmer Union Jack,-9,2020-05-29 16:19:26,1.9557633586107197,C13715,United Kingdom,return_transaction
CINV500828,21212,PACK OF 72 RETROSPOT CAKE CASES,-13,2020-11-10 19:47:34,0.5437290669677667,C13745,United Kingdom,return_transaction
CINV509009,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-34,2021-01-10 06:51:06,2.7017466007117066,C13854,United Kingdom,return_transaction
CINV501439,84029E,RED WOOLLY HOTTIE WHITE HEART,-3,2020-06-04 03:16:00,3.3850390818976317,C10114,France,return_transaction
CINV508984,22086,Paper Chain Kit 50S Christmas,-20,2020-02-26 20:04:22,2.7295602612261374,C13369,EIRE,return_transaction
CINV514528,22633,hand warmer union jack,-30,2020-09-27 01:33:46,1.8259508280811425,C12274,United Kingdom,return_transaction
CINV513211,22086,PAPER CHAIN KIT 50S CHRISTMAS,-14,2020-11-17 11:36:30,2.749720649628684,,United Kingdom,return_transaction
CINV508970,47566,PARTY BUNTING,-30,2021-03-05 15:23:20,5.074720049722299,C11902,United Kingdom,return_transaction
CINV505980,22752,SET 7 BABUSHKA NESTING BOXES,-24,2020-05-15 07:17:31,6.940687034092982,C12000,United Kingdom,return_transaction
CINV510403,71053,WHITE METAL LANTERN,-34,2020-10-13 23:15:22,3.502300487761649,C11089,United Kingdom,return_transaction
CINV507127,PADS,Pads To Match All Cushions,-48,2021-06-19 12:49:01,1.6556188197424149,C10346,United Kingdom,return_transaction
CINV515084,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-29,2021-02-04 14:31:52,4.409591817629813,C10176.0,United Kingdom,return_transaction
CINV509141,84406B,CREAM CUPID HEARTS COAT HANGER,-15,2020-03-05 19:34:28,2.4991224890724086,C10204,United Kingdom,return_transaction
CINV511637,71053,WHITE METAL LANTERN,-6,2020-08-15 09:15:37,3.5166657753140984,C13581,France,return_transaction
CINV516507,84029E,RED WOOLLY HOTTIE WHITE HEART,-17,2020-10-31 03:19:50,3.5085270969530917,C11446,United Kingdom,return_transaction
CINV503283,22633,Hand Warmer Union Jack,-16,2021-10-06 20:20:30,1.748525852233735,,United Kingdom,return_transaction
CINV518873,21212,PACK OF 72 RETROSPOT CAKE CASES,-46,2021-09-24 14:24:09,0.5531919704112677,C12355,United Kingdom,return_transaction
CINV507981,71053,white metal lantern,-25,2021-05-23 10:22:20,3.4432631749485454,,United Kingdom,return_transaction
CINV501314,47566,Party Bunting,-1,2021-11-21 22:16:20,4.848017964579588,C13081,United Kingdom,return_transaction
CINV507677,84406B,CREAM CUPID HEARTS COAT HANGER,-44,2021-11-19 22:27:25,2.5476494220932624,,Germany,return_transaction
CINV512263,71053,white metal lantern,-26,2020-07-06 14:18:33,3.1585683733377934,C13879,United Kingdom,return_transaction
CINV512330,21212,Pack Of 72 Retrospot Cake Cases,-2,2020-04-26 01:58:41,0.547190740488835,C12674,United Kingdom,return_transaction
CINV504375,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-15,2021-11-25 02:44:38,2.788492604726045,C13036,United Kingdom,return_transaction
CINV500052,M,Manual,-18,2020-07-08 13:56:07,0.5108045618823017,C11596,United States,return_transaction
CINV516382,47566,party bunting,-21,2021-02-23 11:09:20,4.87312742439075,C12289,EIRE,return_transaction
CINV509337,22086,paper chain kit 50s christmas,-14,2020-10-22 20:58:37,2.6143672692770505,C13894,Germany,return_transaction
CINV515750,22633,HAND WARMER UNION JACK,-14,2020-04-06 03:28:51,1.973125770114776,C13993,United Kingdom,return_transaction
CINV503487,21730,Glass Star Frosted T-Light Holder,-4,2020-07-28 17:41:47,4.215467461229075,,United Kingdom,return_transaction
CINV512582,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-31,2021-01-02 08:01:27,4.01143872866032,,United Kingdom,return_transaction
CINV514899,22086,paper chain kit 50s christmas,-8,2021-12-13 16:34:04,2.6215238459613976,C13749,France,return_transaction
CINV515929,22752,SET 7 BABUSHKA NESTING BOXES,-3,2020-09-22 23:35:06,7.956269858051787,C11413,United Kingdom,return_transaction
CINV517423,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-16,2020-06-13 14:05:31,4.197783975865507,C13123,EIRE,return_transaction
CINV519338,22423,regency cakestand 3 tier,-29,2021-04-09 19:26:01,13.630847335956354,10829,United Kingdom,return_transaction
CINV509608,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-33,2020-10-15 18:57:40,3.1656834736518085,C12981,United Kingdom,return_transaction
CINV511706,84029G,Knitted Union Flag Hot Water Bottle,-45,2020-06-09 18:34:53,3.5292056411158867,C13293,United Kingdom,return_transaction
CINV503098,85099B,JUMBO BAG RED RETROSPOT,-40,2020-01-20 05:08:22,1.7400970543406789,C10785,United Kingdom,return_transaction
CINV513131,22633,hand warmer union jack,-20,2021-03-02 07:06:32,2.031325488600272,C12637,United Kingdom,return_transaction
CINV502597,22086,  PAPER CHAIN KIT 50S CHRISTMAS  ,-43,2020-11-22 08:42:50,2.582637451187704,C10759,United Kingdom,return_transaction
CINV503815,21212,pack of 72 retrospot cake cases,-13,2020-09-25 12:28:28,-1.0,C13967,Australia,return_transaction
CINV518787,84406B,CREAM CUPID HEARTS COAT HANGER,-32,2020-08-31 06:27:40,2.559956441713559,,United Kingdom,return_transaction
CINV507051,47566,party bunting,-3,2020-06-19 21:24:25,5.074057406267117,,United Kingdom,return_transaction
CINV514317,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-42,2021-09-19 17:41:28,3.6486180769730816,,United Kingdom,return_transaction
CINV509004,22632,HAND WARMER RED POLKA DOT,-5,2021-09-18 18:19:38,1.782682819123294,,United Kingdom,return_transaction
CINV516435,23166,Medium Ceramic Top Storage Jar,-32,2020-08-20 21:20:59,1.1194984591121648,C12115,Belgium,return_transaction
CINV513576,22086,PAPER CHAIN KIT 50S CHRISTMAS,-44,2020-12-05 05:38:55,2.5798007712450177,C13036,United Kingdom,return_transaction
CINV510636,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2020-06-17 19:19:26,2.722546855664286,C10492,United Kingdom,return_transaction
CINV502088,22632,HAND WARMER RED POLKA DOT,-26,2020-11-26 16:55:53,2.0233620337304146,C12478,United Kingdom,return_transaction
CINV517440,47566,PARTY BUNTING,-38,2020-11-08 19:05:46,5.186920554844994,C13001,United Kingdom,return_transaction
CINV515942,85099B,JUMBO BAG RED RETROSPOT,-12,2021-03-24 04:42:31,1.7054683764411906,C10438,United Kingdom,return_transaction
CINV512097,21212,Pack Of 72 Retrospot Cake Cases,-28,2021-07-12 13:32:33,0.5184715601863307,C13270,United Kingdom,return_transaction
CINV506924,22752,SET 7 BABUSHKA NESTING BOXES,-49,2020-11-29 03:16:41,8.209974666981541,C11452,United Kingdom,return_transaction
CINV505143,23166,MEDIUM CERAMIC TOP STORAGE JAR,-49,2020-04-22 20:29:36,1.029377536728619,,France,return_transaction
CINV519010,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2021-08-03 09:03:41,4.189284349849819,C12000,United Kingdom,return_transaction
CINV513444,22423,regency cakestand 3 tier,-10,2021-09-25 21:09:36,12.845411209757154,C12996,United Kingdom,return_transaction
CINV506189,47566,PARTY BUNTING,-12,2021-11-13 00:30:40,4.501614170704313,C12247,United Kingdom,return_transaction
CINV504540,22423,REGENCY CAKESTAND 3 TIER,-2,2021-01-06 17:00:03,12.542328316384229,C12044.0,U.K.,return_transaction
CINV502980,22086,PAPER CHAIN KIT 50S CHRISTMAS,-14,2021-11-27 13:58:34,2.3085769770639737,,Germany,return_transaction
CINV507841,47566,Party Bunting,-5,2020-09-17 06:42:08,5.226246742320017,,United Kingdom,return_transaction
CINV514369,23166,MEDIUM CERAMIC TOP STORAGE JAR,-6,2020-04-10 21:06:18,1.069463326827208,C13350,United Kingdom,return_transaction
CINV513088,85123A,White Hanging Heart T-Light Holder,-40,2020-09-02 22:53:50,2.341261502963645,C11298,Germany,return_transaction
CINV514419,22752,  SET 7 BABUSHKA NESTING BOXES  ,-18,2021-09-17 04:00:44,7.972450030460726,C10664,Germany,return_transaction
CINV515015,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-49,2021-08-28 23:54:01,2.776375657726481,C10560,France,return_transaction
CINV514757,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-44,2021-04-22 12:27:01,3.8393580147295383,C13526,United Kingdom,return_transaction
CINV518619,71053,WHITE METAL LANTERN,-48,2020-01-19 01:22:01,3.5940011359771744,C11901,Spain,return_transaction
CINV501171,21212,PACK OF 72 RETROSPOT CAKE CASES,-20,2020-02-05 20:51:12,0.568990247938245,C11422,United Kingdom,return_transaction
CINV500850,22632,HAND WARMER RED POLKA DOT,-15,2021-07-19 22:45:36,1.731888858537035,C11858,United Kingdom,return_transaction
CINV507242,22632,HAND WARMER RED POLKA DOT,-16,2021-10-04 17:36:39,1.864638950149217,C10773,EIRE,return_transaction
CINV509985,22632,HAND WARMER RED POLKA DOT,-37,2021-08-17 01:37:19,2.0194625228558336,C10110,U.K.,return_transaction
CINV512590,47566,PARTY BUNTING,-21,2021-06-02 04:14:33,4.857815864275835,C12796,United Kingdom,return_transaction
CINV513298,84029E,Red Woolly Hottie White Heart,-11,2021-03-28 18:20:28,3.500824728711241,C10592,United Kingdom,return_transaction
CINV502121,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2021-04-04 06:28:15,0.5553749569366163,C11812,United Kingdom,return_transaction
CINV501834,22423,REGENCY CAKESTAND 3 TIER,-3,2021-07-16 12:13:54,12.288046631650596,,U.K.,return_transaction
CINV506226,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-35,2020-08-15 15:56:26,4.048034690593019,C12215,U.K.,return_transaction
CINV506436,47566,  PARTY BUNTING  ,-21,2021-02-18 06:15:31,5.0433359811150185,C12371,UK,return_transaction
CINV514950,22633,HAND WARMER UNION JACK,-27,2020-09-27 14:36:08,1.9835465186605752,C10469,United Kingdom,return_transaction
CINV515836,22632,HAND WARMER RED POLKA DOT,-3,2020-06-28 11:03:13,2.022272579990522,C10796,United Kingdom,return_transaction
CINV508159,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-27,2021-12-09 04:32:22,4.341130458310923,C12967,United Kingdom,return_transaction
CINV502148,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-27,2020-01-12 23:26:20,3.545568269859822,C13523,United Kingdom,return_transaction
CINV514522,84406B,cream cupid hearts coat hanger,-25,2021-11-30 23:07:44,2.87580124392603,C11771,United Kingdom,return_transaction
CINV515462,22633,HAND WARMER UNION JACK,-2,2021-06-21 22:56:43,1.9528233732876168,C13800,United Kingdom,return_transaction
CINV505175,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-34,2021-05-20 07:28:32,3.646956560561074,C12874,United Kingdom,return_transaction
CINV505148,22633,HAND WARMER UNION JACK,-30,2021-02-03 10:26:12,1.795743597403559,C12533,United Kingdom,return_transaction
CINV510034,22632,HAND WARMER RED POLKA DOT,-23,2021-10-04 21:50:32,1.7060627015732843,C12618,United Kingdom,return_transaction
INV504538,22423,  REGENCY CAKESTAND 3 TIER  ,-19,2021-10-09 07:29:35,11.83371499952857,C13868,United Kingdom,return_transaction
CINV508985,85099B,jumbo bag red retrospot,-4,2021-02-16 05:25:24,1.5535281127818574,C11769,United Kingdom,return_transaction
CINV500775,84406B,  CREAM CUPID HEARTS COAT HANGER  ,-24,2020-10-19 09:22:52,3.0102442668920264,,Netherlands,return_transaction
CINV516480,23166,  MEDIUM CERAMIC TOP STORAGE JAR  ,-20,2021-05-15 19:41:58,1.0611530454919222,C13594,United Kingdom,return_transaction
CINV510634,47566,party bunting,-35,2021-02-25 09:29:27,5.249105704762759,C12789,United Kingdom,return_transaction
CINV515346,47566,PARTY BUNTING,-46,2021-02-22 09:22:57,4.850437887925843,C11252,United Kingdom,return_transaction
CINV516785,84406B,CREAM CUPID HEARTS COAT HANGER,-13,2021-02-13 21:54:07,2.6187853010993125,C12865,United Kingdom,return_transaction
CINV518537,47566,PARTY BUNTING,-44,2021-11-28 08:56:09,5.3877985456912265,,United Kingdom,return_transaction
CINV501051,22752,SET 7 BABUSHKA NESTING BOXES,-1,2020-05-31 23:00:24,6.9688937485527305,,France,return_transaction
CINV504931,84406B,CREAM CUPID HEARTS COAT HANGER,-10,2020-01-16 04:04:06,2.478745077415023,C10737,United Kingdom,return_transaction
CINV505950,23166,  MEDIUM CERAMIC TOP STORAGE JAR  ,-46,2021-01-06 14:58:21,0.9513060432031843,C11516,United Kingdom,return_transaction
CINV500894,85099B,Jumbo Bag Red Retrospot,-47,2020-06-13 06:28:32,1.7388330076488612,,U.K.,return_transaction
CINV512465,21212,PACK OF 72 RETROSPOT CAKE CASES,-6,2020-11-06 01:23:06,0.5197752518130652,C10208,United Kingdom,return_transaction
CINV510383,47566,PARTY BUNTING,-35,2021-08-08 01:30:15,4.602368951409815,C11839,United Kingdom,return_transaction
CINV514973,71053,WHITE METAL LANTERN,-39,2020-07-12 09:20:38,3.2826352679698543,C12908,United Kingdom,return_transaction
INV503666,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-48,2021-03-11 12:42:53,2.7292160444272864,C13790,Japan,return_transaction
CINV502139,71053,White Metal Lantern,-14,2020-12-12 06:50:38,3.6440222560831854,,United Kingdom,return_transaction
CINV509001,23166,MEDIUM CERAMIC TOP STORAGE JAR,-6,2021-06-26 05:33:39,1.0934781576302668,C12512,United Kingdom,return_transaction
CINV505811,22752,SET 7 BABUSHKA NESTING BOXES,-37,2020-08-06 23:19:00,7.728990487574665,,United Kingdom,return_transaction
CINV509603,21730,glass star frosted t-light holder,-10,2020-06-24 20:35:44,4.635303622999309,C13542,United Kingdom,return_transaction
CINV505649,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-49,2020-09-02 16:38:32,2.620123637537981,,United Kingdom,return_transaction
CINV505951,21212,PACK OF 72 RETROSPOT CAKE CASES,-15,2020-02-03 06:09:42,0.5411897369577207,,Spain,return_transaction
CINV500846,22632,HAND WARMER RED POLKA DOT,-11,2021-12-03 00:05:49,1.8521954348538916,C12940,United Kingdom,return_transaction
