Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,removal_reason
INV510435,BANK CHARGES,BANK CHARGES,33,2021-11-13 14:44:54,4.31825124798524,,United Kingdom,non_product_stockcode
INV514432,D,Discount,21,2021-02-18 14:59:53,3.1945642992168115,,United Kingdom,non_product_stockcode
INV507723,D,Discount,36,2020-08-06 19:08:52,3.6538058786081393,,United Kingdom,non_product_stockcode
INV503378,POST,POSTAGE,5,2020-02-26 07:25:09,4.843852647258973,,United Kingdom,non_product_stockcode
INV509365,DOT,DOTCOM POSTAGE,47,2020-10-15 16:21:00,0.6007919686956217,C10326,United Kingdom,non_product_stockcode
INV513214,PADS,PADS TO MATCH ALL CUSHIONS,18,2021-03-23 17:20:25,1.126513156983406,,Netherlands,non_product_stockcode
INV508522,POST,POSTAGE,36,2021-08-04 22:06:47,1.9967038427053607,,United Kingdom,non_product_stockcode
INV517830,DOT,DOTCOM POSTAGE,47,2021-01-15 21:01:49,4.265969243741835,11639,United Kingdom,non_product_stockcode
INV515584,DOT,  DOTCOM POSTAGE  ,20,2021-09-09 21:53:28,13.110966255841989,,United Kingdom,non_product_stockcode
INV507263,POST,Postage,9,2021-06-26 16:42:27,0.9592002464501896,,United Kingdom,non_product_stockcode
INV502117,M,Manual,2,2021-05-19 02:08:47,2.93517407102067,C10759,UK,non_product_stockcode
INV503446,D,Discount,33,2020-01-15 06:09:53,1.5874781055999656,,U.K.,non_product_stockcode
INV505119,M,Manual,49,2020-05-15 02:33:20,1.8886581934206024,C10481,U.K.,non_product_stockcode
INV515084,M,Manual,27,2021-06-03 07:39:05,3.2329970193066155,C13896,Germany,non_product_stockcode
INV504572,M,Manual,23,2020-01-09 02:09:56,1.754161591236573,C11845,United Kingdom,non_product_stockcode
INV506066,M,  Manual  ,28,2020-12-28 12:13:35,0.5469673437764156,,United Kingdom,non_product_stockcode
INV519168,BANK CHARGES,Bank Charges,10,2021-03-13 11:35:05,12.532513954949549,C12277,United Kingdom,non_product_stockcode
INV511410,D,Discount,37,2020-06-26 10:17:08,0.5188842989560573,C10995,United Kingdom,non_product_stockcode
INV506699,POST,POSTAGE,32,2021-09-21 08:39:26,2.4999145212522,,United Kingdom,non_product_stockcode
INV500898,D,Discount,11,2021-05-06 00:01:46,8.270608342271313,C11990,United Kingdom,non_product_stockcode
INV516168,BANK CHARGES,Bank Charges,45,2021-10-13 13:29:30,2.779555341211263,C11552,Spain,non_product_stockcode
INV516151,PADS,PADS TO MATCH ALL CUSHIONS,11,2021-04-27 18:18:56,4.577242873861309,C11100,United Kingdom,non_product_stockcode
INV503162,POST,POSTAGE,7,2020-07-01 22:30:53,0.5323875906355056,,United Kingdom,non_product_stockcode
INV508437,POST,POSTAGE,30,2021-03-18 01:32:40,3.1224404466448075,C11702,United Kingdom,non_product_stockcode
INV509808,BANK CHARGES,BANK CHARGES,23,2021-05-06 03:35:54,1.0757091624514286,C12685,United Kingdom,non_product_stockcode
INV515616,DOT,DOTCOM POSTAGE,7,2021-03-04 13:38:50,3.07640691628509,C11136,United Kingdom,non_product_stockcode
INV514468,BANK CHARGES,bank charges,37,2020-05-28 09:39:00,8.261776978233579,C12092,EIRE,non_product_stockcode
INV513116,D,Discount,43,2020-06-10 23:02:49,3.4995296398533,C10474,United Kingdom,non_product_stockcode
INV508902,PADS,PADS TO MATCH ALL CUSHIONS,18,2020-07-01 03:14:39,1.7810342538999355,C10641,United Kingdom,non_product_stockcode
INV501815,POST,POSTAGE,46,2021-02-18 17:18:42,3.6057096070351142,C10157,United Kingdom,non_product_stockcode
INV500598,D,Discount,18,2021-10-01 03:00:05,0.5262489249444672,C11225.0,Netherlands,non_product_stockcode
INV517300,PADS,PADS TO MATCH ALL CUSHIONS,42,2020-11-24 15:29:58,5.045890300535185,,United Kingdom,non_product_stockcode
INV510933,BANK CHARGES,BANK CHARGES,18,2020-02-21 03:10:58,2.7799402576667043,C11494.0,United Kingdom,non_product_stockcode
INV505875,POST,  POSTAGE  ,5,2020-08-09 06:45:33,4.535872796765697,C12601,Germany,non_product_stockcode
INV516749,PADS,PADS TO MATCH ALL CUSHIONS,7,2021-02-26 10:37:18,2.831922553509661,,United Kingdom,non_product_stockcode
INV510381,PADS,PADS TO MATCH ALL CUSHIONS,14,2021-02-05 15:58:15,13.73842711776736,,United Kingdom,non_product_stockcode
INV511059,M,Manual,22,2021-04-29 01:15:36,2.004867014320851,C10204,United Kingdom,non_product_stockcode
INV507620,POST,Postage,1,2020-07-30 06:39:51,2.6529329288128807,C13192,United Kingdom,non_product_stockcode
INV519136,PADS,PADS TO MATCH ALL CUSHIONS,10,2021-01-11 12:07:26,0.5717519502381831,C12899,Switzerland,non_product_stockcode
INV513596,BANK CHARGES,Bank Charges,25,2021-01-08 16:06:18,1.8276867844234568,,United Kingdom,non_product_stockcode
INV504728,BANK CHARGES,  BANK CHARGES  ,16,2020-11-05 01:21:25,3.3255333857262466,C13009,United Kingdom,non_product_stockcode
INV501986,PADS,PADS TO MATCH ALL CUSHIONS,13,2021-11-20 05:26:51,1.0112597074236276,C13597,United Kingdom,non_product_stockcode
INV518322,PADS,pads to match all cushions,48,2020-03-06 00:21:37,5.383031713725451,C10819,United Kingdom,non_product_stockcode
INV501636,BANK CHARGES,BANK CHARGES,39,2021-02-27 05:02:47,11.696008575201164,C11688,EIRE,non_product_stockcode
INV506022,D,Discount,11,2021-07-28 02:04:53,4.57978990156874,C11426,United Kingdom,non_product_stockcode
INV508691,PADS,pads to match all cushions,15,2021-04-15 20:38:25,0.526104486651635,C11178.0,United Kingdom,non_product_stockcode
INV512024,DOT,  DOTCOM POSTAGE  ,7,2020-09-22 05:47:07,4.572770901582294,C11825,United Kingdom,non_product_stockcode
INV504757,D,Discount,20,2021-05-02 16:40:22,4.848914256690638,C11549,United Kingdom,non_product_stockcode
INV512107,D,discount,42,2021-10-08 08:11:19,3.562965903539271,C11347,United Kingdom,non_product_stockcode
INV513839,DOT,dotcom postage,39,2021-02-23 01:33:35,2.5694326976217385,C13658,France,non_product_stockcode
INV519852,DOT,dotcom postage,33,2020-12-04 15:37:46,3.171976579428979,C13299,EIRE,non_product_stockcode
INV506562,D,Discount,38,2021-05-05 09:02:52,1.7209824053567675,C10194,United Kingdom,non_product_stockcode
INV500444,DOT,DOTCOM POSTAGE,9,2020-01-24 15:33:50,0.5930419706204738,C11907,United Kingdom,non_product_stockcode
INV504297,M,Manual,10,2021-08-10 10:26:16,2.6115357012085547,C11433,United Kingdom,non_product_stockcode
INV503301,DOT,DOTCOM POSTAGE,11,2021-03-01 01:25:57,0.5737970893647949,,United Kingdom,non_product_stockcode
INV510464,BANK CHARGES,BANK CHARGES,43,2021-03-25 02:18:02,7.615744349951313,,United Kingdom,non_product_stockcode
INV507124,D,  Discount  ,43,2020-02-11 06:31:27,0.5800832457438867,C13915,United Kingdom,non_product_stockcode
INV509848,PADS,pads to match all cushions,40,2021-04-13 06:41:32,3.4936593372176445,C11123,United Kingdom,non_product_stockcode
INV505425,DOT,Dotcom Postage,48,2020-05-24 12:36:23,2.881383028404092,C13103,Germany,non_product_stockcode
INV510277,DOT,DOTCOM POSTAGE,31,2021-08-09 10:18:40,2.710009338998416,C13085,United Kingdom,non_product_stockcode
INV514078,M,Manual,46,2020-11-20 15:30:23,7.599742321322969,C11172,United Kingdom,non_product_stockcode
INV500048,POST,postage,31,2020-09-05 13:01:31,2.81781135267734,C12155,United Kingdom,non_product_stockcode
INV512851,M,  Manual  ,9,2021-12-01 04:02:43,4.91421577179313,C12149,United Kingdom,non_product_stockcode
INV502123,M,Manual,23,2021-06-08 11:41:46,1.8569682818465725,C12381,United Kingdom,non_product_stockcode
INV513294,POST,POSTAGE,10,2020-11-24 05:20:45,1.6981369693996553,,U.K.,non_product_stockcode
INV513767,DOT,DOTCOM POSTAGE,40,2021-05-04 08:59:17,3.376375740076704,C13158,U.K.,non_product_stockcode
INV509036,PADS,PADS TO MATCH ALL CUSHIONS,32,2021-07-14 04:13:34,3.3078397692675505,C10393,United Kingdom,non_product_stockcode
INV514804,PADS,PADS TO MATCH ALL CUSHIONS,10,2021-09-14 09:11:58,7.109441799355749,C13259,United Kingdom,non_product_stockcode
INV514665,BANK CHARGES,Bank Charges,23,2020-07-02 15:07:48,7.571037941251985,C13131,Spain,non_product_stockcode
INV518687,M,Manual,19,2020-04-18 00:07:31,7.218616619342083,,United Kingdom,non_product_stockcode
INV514672,PADS,  PADS TO MATCH ALL CUSHIONS  ,21,2020-01-15 11:12:08,3.0975291150729256,C13154,EIRE,non_product_stockcode
INV506143,DOT,DOTCOM POSTAGE,26,2020-05-18 11:40:00,1.975770564366358,C13334,United Kingdom,non_product_stockcode
INV506652,DOT,DOTCOM POSTAGE,36,2021-05-30 23:15:04,1.9727838381344225,C12955,United Kingdom,non_product_stockcode
INV513302,D,  Discount  ,9,2020-11-01 08:34:12,3.4309841852220586,,United Kingdom,non_product_stockcode
INV519447,DOT,Dotcom Postage,19,2021-05-06 17:50:46,7.918823327917925,C10454,Germany,non_product_stockcode
INV508713,DOT,dotcom postage,4,2020-01-26 22:35:29,3.47088540776973,C10195,France,non_product_stockcode
INV513307,DOT,DOTCOM POSTAGE,17,2021-09-11 00:01:18,2.471290390721469,C12447,United Kingdom,non_product_stockcode
INV504539,M,Manual,28,2021-06-12 14:29:30,2.4614515386484324,C10958,United Kingdom,non_product_stockcode
INV511671,DOT,DOTCOM POSTAGE,38,2020-02-05 04:09:46,2.398184082223936,C10597,United Kingdom,non_product_stockcode
INV506716,M,Manual,5,2021-09-23 11:08:20,4.95486363364993,C13196,United Kingdom,non_product_stockcode
INV512990,D,Discount,16,2021-11-26 12:18:20,2.595022444579042,C10656,Netherlands,non_product_stockcode
INV500617,M,Manual,11,2020-10-22 18:49:36,3.456150580931932,C11070,France,non_product_stockcode
INV506800,M,Manual,20,2020-06-13 01:07:35,0.5650132341220365,,United Kingdom,non_product_stockcode
INV515947,BANK CHARGES,BANK CHARGES,22,2020-06-08 12:57:30,2.5276921122771703,,United Kingdom,non_product_stockcode
INV505063,D,Discount,28,2021-12-25 08:35:32,2.031221457521366,C10499,United Kingdom,non_product_stockcode
INV503159,DOT,DOTCOM POSTAGE,37,2020-02-16 07:40:38,1.7244544022449453,C11016,United Kingdom,non_product_stockcode
INV515155,POST,postage,34,2021-11-17 07:57:12,12.65800229051779,C10366,Netherlands,non_product_stockcode
INV501057,PADS,  PADS TO MATCH ALL CUSHIONS  ,24,2021-04-12 16:59:55,1.702205370973897,C12106,United Kingdom,non_product_stockcode
INV509533,POST,POSTAGE,45,2021-02-10 22:01:34,1.713966577078809,,Switzerland,non_product_stockcode
INV504243,DOT,DOTCOM POSTAGE,9,2021-02-02 12:09:30,8.288973702766924,C11518,United Kingdom,non_product_stockcode
INV509451,DOT,DOTCOM POSTAGE,47,2020-12-20 03:33:08,3.2099044292447525,,Spain,non_product_stockcode
INV506079,M,Manual,37,2021-07-02 05:20:49,3.472171794719275,C10002,EIRE,non_product_stockcode
INV514835,POST,POSTAGE,37,2021-01-26 21:48:08,1.8146527637355967,C11240,Switzerland,non_product_stockcode
INV516213,M,  Manual  ,44,2020-01-10 09:11:41,0.5950770310514778,,United Kingdom,non_product_stockcode
INV519284,POST,POSTAGE,7,2021-12-30 02:09:32,4.101110251865457,C11242,United Kingdom,non_product_stockcode
INV503317,POST,POSTAGE,9,2021-01-22 22:07:04,1.5084994639018874,C13512,United Kingdom,non_product_stockcode
INV512936,DOT,  DOTCOM POSTAGE  ,4,2021-02-22 17:44:25,7.116851540479496,C12605,Germany,non_product_stockcode
INV509200,D,Discount,47,2020-06-28 00:07:39,2.357938223913811,C12161,United Kingdom,non_product_stockcode
INV501997,POST,POSTAGE,38,2021-01-30 04:18:11,1.794260022687587,C13895,United Kingdom,non_product_stockcode
INV511299,DOT,DOTCOM POSTAGE,40,2020-01-04 13:00:43,3.471337050444846,C12028,United Kingdom,non_product_stockcode
INV505704,POST,Postage,18,2020-05-02 06:00:42,12.638821412989383,C10806,United Kingdom,non_product_stockcode
INV506629,PADS,Pads To Match All Cushions,17,2021-06-03 22:45:16,0.5817934273351633,C11357,Netherlands,non_product_stockcode
INV511434,POST,POSTAGE,45,2021-04-28 22:49:44,3.2288551704059807,C11902,United Kingdom,non_product_stockcode
INV501734,DOT,  DOTCOM POSTAGE  ,34,2020-04-08 22:32:58,2.6736700732734686,C12431,United Kingdom,non_product_stockcode
INV511466,POST,POSTAGE,21,2020-09-11 08:03:23,2.4451573152853943,C12281,United Kingdom,non_product_stockcode
INV510186,POST,POSTAGE,34,2020-12-07 11:41:59,1.7970858697586056,,United Kingdom,non_product_stockcode
INV515061,POST,postage,22,2021-12-05 05:38:12,1.6613264477979162,C13149,UK,non_product_stockcode
INV507696,M,Manual,47,2021-04-19 19:17:53,2.749966428893716,,United Kingdom,non_product_stockcode
INV519878,BANK CHARGES,BANK CHARGES,15,2021-09-04 03:16:20,4.810012747589208,,EIRE,non_product_stockcode
INV512677,M,Manual,17,2020-03-01 06:57:48,3.2300673073213937,12543,Germany,non_product_stockcode
INV509680,PADS,PADS TO MATCH ALL CUSHIONS,12,2020-12-28 19:05:27,4.523167373382234,C13682,United Kingdom,non_product_stockcode
INV500467,PADS,Pads To Match All Cushions,44,2020-05-03 22:52:04,1.009656347200984,C12532,United Kingdom,non_product_stockcode
INV505251,PADS,PADS TO MATCH ALL CUSHIONS,38,2020-04-23 13:43:38,3.6414661744836487,,United Kingdom,non_product_stockcode
INV513107,BANK CHARGES,BANK CHARGES,31,2021-06-18 07:03:46,7.966339479108995,,Netherlands,non_product_stockcode
INV502650,POST,POSTAGE,4,2020-09-14 19:42:48,1.0124885720822236,C10063,United Kingdom,non_product_stockcode
INV517931,BANK CHARGES,  BANK CHARGES  ,17,2021-12-21 07:34:06,8.317363279213634,C10737,United Kingdom,non_product_stockcode
INV514179,POST,POSTAGE,44,2020-12-10 18:30:17,0.5125589807098048,,Germany,non_product_stockcode
INV505759,DOT,DOTCOM POSTAGE,23,2020-05-12 23:50:19,13.446031583894197,C10864,Spain,non_product_stockcode
INV515727,D,Discount,33,2020-11-26 04:44:05,1.8992862808106104,11178,United Kingdom,non_product_stockcode
INV510367,D,Discount,18,2021-08-03 10:35:08,0.5485520741957175,C12762,United Kingdom,non_product_stockcode
INV518493,M,Manual,5,2020-11-30 14:38:38,4.5791547557040175,C11050,United Kingdom,non_product_stockcode
INV502122,D,Discount,22,2020-02-20 20:19:30,2.614929382256436,C12346,United Kingdom,non_product_stockcode
INV501091,DOT,Dotcom Postage,33,2020-10-19 07:48:36,3.275117349645906,C13508,United Kingdom,non_product_stockcode
INV505038,DOT,Dotcom Postage,6,2021-03-23 15:45:49,4.237512144822059,C13289,United Kingdom,non_product_stockcode
INV506633,POST,POSTAGE,31,2021-02-22 14:34:10,1.4855292390607375,C10000,United Kingdom,non_product_stockcode
INV519257,DOT,dotcom postage,3,2020-04-04 14:15:53,5.054663280959082,,United Kingdom,non_product_stockcode
INV505445,BANK CHARGES,Bank Charges,8,2021-05-20 17:49:52,1.0439891492022806,C12754,United Kingdom,non_product_stockcode
INV506790,D,Discount,14,2021-08-01 22:06:42,3.615718430028138,C13971,United Kingdom,non_product_stockcode
INV519759,PADS,PADS TO MATCH ALL CUSHIONS,24,2020-07-18 20:07:39,3.724179955642968,C12752,UK,non_product_stockcode
INV513791,POST,POSTAGE,20,2020-04-30 21:15:54,1.835287352493544,,United Kingdom,non_product_stockcode
INV518664,D,Discount,19,2021-11-22 11:22:41,3.51860908669425,C13977,United Kingdom,non_product_stockcode
INV515855,POST,postage,30,2021-05-12 04:13:28,3.083330543001649,,United Kingdom,non_product_stockcode
INV515292,DOT,DOTCOM POSTAGE,40,2021-09-02 15:10:17,1.987921771987736,C11231,United Kingdom,non_product_stockcode
INV502267,DOT,DOTCOM POSTAGE,31,2021-06-09 19:47:51,2.7658770083092508,C11221,United Kingdom,non_product_stockcode
INV501201,DOT,dotcom postage,43,2021-09-12 03:12:25,8.330667252586043,C13486,EIRE,non_product_stockcode
INV518010,DOT,Dotcom Postage,19,2020-12-16 23:24:42,7.182108635385767,C11803,United Kingdom,non_product_stockcode
INV500505,D,Discount,42,2021-03-07 15:16:13,3.236848268909506,C13309,Belgium,non_product_stockcode
INV512626,M,Manual,45,2021-04-20 03:11:46,1.576889817061098,C10976,United Kingdom,non_product_stockcode
INV503066,DOT,DOTCOM POSTAGE,41,2020-10-25 12:56:03,1.7213822280185138,C12361,Netherlands,non_product_stockcode
INV504334,D,  Discount  ,3,2020-05-30 19:46:14,4.082254656167947,C12727,Belgium,non_product_stockcode
INV500633,M,manual,21,2020-04-12 21:37:51,1.799807976324122,C10323,United Kingdom,non_product_stockcode
INV516119,PADS,PADS TO MATCH ALL CUSHIONS,33,2021-08-03 23:58:36,2.01047205257511,,United Kingdom,non_product_stockcode
INV512822,POST,POSTAGE,16,2020-07-13 14:45:55,1.7688585342957388,C13310,Germany,non_product_stockcode
INV504354,BANK CHARGES,  BANK CHARGES  ,27,2021-10-10 09:24:34,1.6620930141905854,,United Kingdom,non_product_stockcode
INV503651,PADS,pads to match all cushions,27,2021-01-12 23:08:11,4.575322785101356,C13610,UK,non_product_stockcode
INV515712,D,Discount,29,2020-10-22 09:51:42,13.351744977630544,C12554,United Kingdom,non_product_stockcode
INV514945,PADS,PADS TO MATCH ALL CUSHIONS,33,2021-12-28 04:56:59,2.6010405661554787,C10675,United Kingdom,non_product_stockcode
INV501807,PADS,PADS TO MATCH ALL CUSHIONS,31,2020-09-11 21:55:08,2.638611871315512,C11317,United Kingdom,non_product_stockcode
INV515673,DOT,  DOTCOM POSTAGE  ,20,2020-09-21 02:30:29,1.7396907607554737,C10914,United Kingdom,non_product_stockcode
INV511477,POST,POSTAGE,30,2020-02-22 02:53:07,12.034755384973485,,United Kingdom,non_product_stockcode
INV519982,M,Manual,29,2021-10-10 18:54:04,4.549751817972757,,Germany,non_product_stockcode
INV502935,POST,POSTAGE,31,2020-02-09 03:47:06,2.4367193113639902,C12592,United Kingdom,non_product_stockcode
INV518973,D,Discount,36,2021-05-16 14:26:18,1.7511617174784353,,United Kingdom,non_product_stockcode
INV511273,M,Manual,42,2020-07-05 18:43:24,7.038326100619884,C12687,United Kingdom,non_product_stockcode
INV516865,PADS,  PADS TO MATCH ALL CUSHIONS  ,8,2020-11-07 02:31:01,7.894647066000084,C12874,France,non_product_stockcode
INV506544,PADS,PADS TO MATCH ALL CUSHIONS,32,2020-11-06 10:11:43,0.5502092882250288,,United Kingdom,non_product_stockcode
INV500910,DOT,DOTCOM POSTAGE,1,2021-04-25 12:35:15,0.5819069582855431,,United Kingdom,non_product_stockcode
INV511392,POST,  POSTAGE  ,27,2021-11-09 17:09:43,1.7095786529351935,,Netherlands,non_product_stockcode
INV501563,M,manual,33,2021-04-08 13:06:18,1.7235812887113664,,Spain,non_product_stockcode
INV500269,D,discount,48,2021-08-24 08:33:37,2.6147583582828062,C13032,United Kingdom,non_product_stockcode
INV509239,BANK CHARGES,BANK CHARGES,39,2020-06-28 15:35:17,3.2440553035487607,C12700,United Kingdom,non_product_stockcode
INV507715,POST,POSTAGE,27,2020-08-21 19:13:25,0.5784312387335538,,UK,non_product_stockcode
INV516190,DOT,DOTCOM POSTAGE,2,2020-11-22 04:07:01,3.4700478243691864,C13509,United Kingdom,non_product_stockcode
INV511256,PADS,  PADS TO MATCH ALL CUSHIONS  ,17,2020-06-04 23:39:55,3.191085153354841,,United Kingdom,non_product_stockcode
INV510116,DOT,dotcom postage,9,2021-03-27 18:03:03,3.447097538318048,,Australia,non_product_stockcode
INV512231,D,Discount,15,2021-05-28 06:04:02,3.6700600870879887,,United Kingdom,non_product_stockcode
INV511710,D,  Discount  ,17,2021-03-14 07:01:49,1.5309803906815571,C10467,United Kingdom,non_product_stockcode
INV512253,M,  Manual  ,4,2021-10-06 13:29:53,13.795082662101338,C10986,United Kingdom,non_product_stockcode
INV513843,M,  Manual  ,14,2021-12-08 21:43:57,4.480532297607853,C12886,United Kingdom,non_product_stockcode
INV508304,POST,POSTAGE,49,2021-11-30 19:52:16,1.978261053433751,C12011,Spain,non_product_stockcode
INV519187,D,Discount,37,2020-11-23 19:16:12,1.0720635353422132,C11795.0,United Kingdom,non_product_stockcode
INV506099,DOT,  DOTCOM POSTAGE  ,11,2021-10-30 10:03:38,2.4477984984428955,C12965,United Kingdom,non_product_stockcode
INV516835,POST,postage,32,2020-08-20 06:19:14,2.5579471481291023,,United Kingdom,non_product_stockcode
INV507802,PADS,  PADS TO MATCH ALL CUSHIONS  ,22,2020-05-09 11:30:58,0.56190490551394,,United Kingdom,non_product_stockcode
INV512931,M,  Manual  ,4,2020-11-15 04:57:53,2.6521629206843755,C13660,UK,non_product_stockcode
INV500925,POST,POSTAGE,19,2020-05-19 06:45:23,1.7939306947008369,C11784,United Kingdom,non_product_stockcode
INV519826,D,Discount,29,2020-01-17 11:40:13,3.126272293342692,C10078,United Kingdom,non_product_stockcode
INV515862,PADS,  PADS TO MATCH ALL CUSHIONS  ,8,2021-03-09 05:57:45,7.221712067574358,,United Kingdom,non_product_stockcode
INV516768,M,Manual,15,2021-10-08 12:15:01,4.393162703606972,C12867,France,non_product_stockcode
INV513533,DOT,DOTCOM POSTAGE,24,2020-02-08 19:24:11,7.019179975852079,C12408,United States,non_product_stockcode
INV500015,BANK CHARGES,  BANK CHARGES  ,41,2020-11-01 15:51:23,4.174222727613997,C13017,United Kingdom,non_product_stockcode
INV502049,DOT,DOTCOM POSTAGE,32,2020-06-07 11:52:25,4.293828339786908,C12365,EIRE,non_product_stockcode
INV516204,M,Manual,37,2020-12-04 14:16:46,1.7144256105474318,C10186,United Kingdom,non_product_stockcode
INV502169,M,manual,7,2021-07-01 03:47:49,1.521173286372869,C10165,United Kingdom,non_product_stockcode
INV514872,BANK CHARGES,BANK CHARGES,35,2020-09-18 13:50:19,1.6198461381857538,C12958,United Kingdom,non_product_stockcode
INV517925,POST,POSTAGE,3,2020-09-24 14:30:53,2.796698487076341,C10889,Spain,non_product_stockcode
INV507221,BANK CHARGES,Bank Charges,10,2020-10-16 08:19:51,3.366516066554089,C13997,Spain,non_product_stockcode
INV515205,POST,POSTAGE,7,2020-01-15 00:22:33,3.725632983023408,C12079,Portugal,non_product_stockcode
INV514671,D,Discount,49,2020-04-14 22:32:36,0.9845762080800712,C13109,United Kingdom,non_product_stockcode
INV512421,DOT,DOTCOM POSTAGE,18,2021-01-10 17:28:45,3.4483756883406005,C13776,United Kingdom,non_product_stockcode
INV519266,D,discount,39,2021-03-01 15:52:26,-1.0,C11439,United Kingdom,non_product_stockcode
INV505932,D,Discount,43,2020-09-21 10:17:17,7.443789367934866,C11549,United Kingdom,non_product_stockcode
INV507817,D,Discount,42,2020-03-13 23:14:30,1.7338293175058572,,United Kingdom,non_product_stockcode
INV502707,DOT,DOTCOM POSTAGE,49,2021-10-02 17:34:47,5.281675897212479,,Germany,non_product_stockcode
INV518253,PADS,PADS TO MATCH ALL CUSHIONS,6,2020-02-11 05:07:54,13.951239923480603,C12105,France,non_product_stockcode
INV518394,D,Discount,19,2020-09-28 22:33:16,4.13813145897708,,EIRE,non_product_stockcode
INV504435,D,Discount,31,2021-01-02 15:50:42,12.471546834101488,C13187,United Kingdom,non_product_stockcode
INV516604,DOT,DOTCOM POSTAGE,17,2020-03-08 02:17:00,2.7754993152800838,,United Kingdom,non_product_stockcode
INV503492,M,Manual,17,2020-12-15 23:58:22,2.6232978844930384,C11850,EIRE,non_product_stockcode
INV510418,BANK CHARGES,bank charges,34,2021-07-17 14:57:09,2.640144186967647,C11333,United Kingdom,non_product_stockcode
INV508570,M,  Manual  ,2,2020-01-02 01:01:01,0.5211954009803217,C11065,United Kingdom,non_product_stockcode
INV518556,DOT,DOTCOM POSTAGE,40,2021-01-12 18:52:22,13.355306668975562,C10222,United Kingdom,non_product_stockcode
INV500064,BANK CHARGES,BANK CHARGES,15,2021-07-16 16:12:20,3.5207098978758307,,United Kingdom,non_product_stockcode
INV509217,BANK CHARGES,BANK CHARGES,38,2021-03-07 15:35:40,2.38134224704224,C13004,Spain,non_product_stockcode
INV506512,POST,  POSTAGE  ,47,2021-12-24 15:47:41,7.524234031212494,,United Kingdom,non_product_stockcode
INV516826,BANK CHARGES,BANK CHARGES,35,2020-05-04 01:42:10,1.841539063868032,,United Kingdom,non_product_stockcode
INV512666,POST,  POSTAGE  ,39,2020-04-03 07:21:14,3.7173710197833714,C10720,United Kingdom,non_product_stockcode
INV504454,PADS,Pads To Match All Cushions,9,2021-02-09 07:14:20,3.3150973453384336,,United Kingdom,non_product_stockcode
INV513982,POST,Postage,22,2020-08-05 01:29:18,3.148296357309762,C11755,United Kingdom,non_product_stockcode
INV515361,BANK CHARGES,BANK CHARGES,23,2021-07-15 23:11:10,4.129404469822704,C10163,United Kingdom,non_product_stockcode
INV517524,M,Manual,34,2020-09-12 11:44:25,3.064792657251494,,United Kingdom,non_product_stockcode
INV513021,BANK CHARGES,BANK CHARGES,25,2020-12-27 09:32:33,3.075725204101058,C12553,United Kingdom,non_product_stockcode
INV511649,PADS,Pads To Match All Cushions,48,2021-01-12 07:55:47,2.696707219127897,,United Kingdom,non_product_stockcode
INV504581,POST,Postage,26,2021-03-16 08:50:53,1.6725974796564291,C11028,UK,non_product_stockcode
INV508862,D,discount,30,2021-04-03 06:23:51,0.9783803600168391,C13627,Belgium,non_product_stockcode
INV518848,POST,postage,44,2021-02-22 16:12:27,2.721932768528677,C10222,United Kingdom,non_product_stockcode
INV500252,DOT,dotcom postage,15,2020-04-20 01:01:10,3.957285897902833,C12080,U.K.,non_product_stockcode
INV515770,POST,POSTAGE,36,2021-08-04 11:11:01,7.986788121389709,C11310,United Kingdom,non_product_stockcode
INV507841,M,manual,49,2020-10-19 07:46:54,3.6108205845521137,C13344,UK,non_product_stockcode
INV518078,POST,POSTAGE,37,2021-12-03 21:00:44,2.569982147927428,C13096,Spain,non_product_stockcode
INV515194,PADS,PADS TO MATCH ALL CUSHIONS,41,2021-07-25 09:27:54,3.1372451373083687,C11837,United Kingdom,non_product_stockcode
INV502215,M,Manual,31,2021-01-30 00:42:32,4.634298854750142,C10059,United Kingdom,non_product_stockcode
INV500702,M,  Manual  ,18,2021-08-17 01:34:04,1.1113756108075463,,United Kingdom,non_product_stockcode
INV511629,POST,POSTAGE,27,2020-02-08 15:23:42,0.5022377552791462,C13584,United Kingdom,non_product_stockcode
INV518075,POST,POSTAGE,10,2020-09-23 06:23:39,0.5547279282874321,C10057,U.K.,non_product_stockcode
INV518883,DOT,DOTCOM POSTAGE,15,2020-06-08 22:09:58,3.5377831060772134,C11962,United Kingdom,non_product_stockcode
INV517311,BANK CHARGES,BANK CHARGES,15,2021-06-09 02:11:13,3.445674988101438,C10114,United Kingdom,non_product_stockcode
INV517954,POST,  POSTAGE  ,29,2021-04-27 05:42:43,5.256669327114571,C11513,Germany,non_product_stockcode
INV500506,DOT,DOTCOM POSTAGE,15,2021-06-10 09:06:43,7.093213143163933,C11089,United Kingdom,non_product_stockcode
INV500881,M,Manual,45,2021-05-11 15:53:20,3.287933872177542,C12893,United Kingdom,non_product_stockcode
INV503202,BANK CHARGES,BANK CHARGES,28,2021-11-28 18:21:13,1.046278123785234,C12322,United Kingdom,non_product_stockcode
INV513218,POST,POSTAGE,41,2020-11-15 11:16:40,1.7567710139663562,C13562,United Kingdom,non_product_stockcode
INV514206,PADS,PADS TO MATCH ALL CUSHIONS,27,2021-12-22 04:54:06,1.7122453463357503,C11548,United Kingdom,non_product_stockcode
INV508667,POST,POSTAGE,6,2020-05-14 22:46:53,1.7192710048097042,C12324,Germany,non_product_stockcode
